code;name;uf;latitude;longitude
2612901;"São Benedito do Sul";PE;-8.8100;-35.9338
5216403;"Paraúna";GO;-16.9478;-50.4486
3132107;"Itacarambi";MG;-15.1018;-44.0954
3140407;"Marmelópolis";MG;-22.4492;-45.1644
2400307;"Afonso Bezerra";RN;-5.5004;-36.5069
4126272;"Saudade do Iguaçu";PR;-25.6914;-52.6171
2919009;"Lajedinho";BA;-12.3550;-40.9040
5200175;"Água Fria de Goiás";GO;-14.9861;-47.7847
3157401;"Santa Cruz do Escalvado";MG;-20.2360;-42.8142
3165578;"Senador Amaral";MG;-22.5936;-46.1744
3304003;"Piraí";RJ;-22.6281;-43.8999
2805604;"Porto da Folha";SE;-9.9151;-37.2795
2604700;"Correntes";PE;-9.1294;-36.3280
4126256;"Sarandi";PR;-23.4431;-51.8728
3549250;"São João de Iracema";SP;-20.5135;-50.3526
4101606;"Arapoti";PR;-24.1434;-49.8237
2706703;"Penedo";AL;-10.2892;-36.5860
5101258;"Araputanga";MT;-15.4714;-58.3480
5200159;"Adelândia";GO;-16.4163;-50.1644
3108206;"Bonfinópolis de Minas";MG;-16.5661;-45.9864
3541059;"Pratânia";SP;-22.8090;-48.6664
4208005;"Itá";SC;-27.2750;-52.3406
2903953;"Bom Jesus da Serra";BA;-14.3752;-40.5043
3149200;"Pedrinópolis";MG;-19.2283;-47.4616
3132206;"Itaguara";MG;-20.3916;-44.4876
2919108;"Lamarão";BA;-11.7935;-38.8829
2903300;"Barro Preto";BA;-14.8101;-39.4722
3164902;"São Sebastião do Rio Verde";MG;-22.2181;-44.9776
1713700;"Monte Santo do Tocantins";TO;-10.0095;-48.9914
2302206;"Beberibe";CE;-4.1790;-38.1302
4305405;"Chiapetta";RS;-27.9228;-53.9412
1301001;"Carauari";AM;-4.8781;-66.8972
3124005;"Ervália";MG;-20.8400;-42.6565
3303955;"Pinheiral";RJ;-22.5211;-44.0008
2408300;"Nova Cruz";RN;-6.4749;-35.4355
2105989;"Lajeado Novo";MA;-6.1909;-47.0387
3549201;"São João das Duas Pontes";SP;-20.3896;-50.3783
2903276;"Barrocas";BA;-11.5383;-39.0782
3156700;"Sabará";MG;-19.8900;-43.8109
2613206;"São João";PE;-8.8770;-36.3661
4321857;"Três Palmeiras";RS;-27.6164;-52.8413
2400109;"Acari";RN;-6.4340;-36.6406
3140209;"Maripá de Minas";MG;-21.6972;-42.9604
3303807;"Paraty";RJ;-23.2179;-44.7135
4216255;"São João do Oeste";SC;-27.0993;-53.5941
4305371;"Charrua";RS;-27.9538;-52.0323
3532702;"Nipoã";SP;-20.9137;-49.7782
5208152;"Gameleira de Goiás";GO;-16.4854;-48.6467
3115805;"Centralina";MG;-18.5842;-49.1987
1300839;"Caapiranga";AM;-3.3268;-61.2134
2105963;"Lagoa Grande do Maranhão";MA;-4.9929;-45.3848
3148509;"Pavão";MG;-17.4304;-40.9992
2919058;"Lajedo do Tabocal";BA;-13.4737;-40.2224
3541000;"Praia Grande";SP;-24.0307;-46.4939
4101655;"Arapuã";PR;-24.3058;-51.7843
4305355;"Charqueadas";RS;-29.9588;-51.6280
2706505;"Passo de Camaragibe";AL;-9.2424;-35.4907
2605004;"Cupira";PE;-8.6090;-35.9501
2927606;"Santa Brígida";BA;-9.7354;-38.1293
4321832;"Três Forquilhas";RS;-29.5375;-50.0634
3132008;"Itacambira";MG;-17.0643;-43.3101
4313656;"Palmares do Sul";RS;-30.2606;-50.5097
2613305;"São Joaquim do Monte";PE;-8.4316;-35.8073
3108255;"Bonito de Minas";MG;-15.3251;-44.7550
2105948;"Lago dos Rodrigues";MA;-4.6145;-44.9822
3524501;"Jaci";SP;-20.8844;-49.5705
5216809;"Petrolina de Goiás";GO;-16.1007;-49.3356
3557204;"Chavantes";SP;-23.0405;-49.7081
3540853;"Pracinha";SP;-21.8532;-51.0873
4101507;"Arapongas";PR;-23.4075;-51.4376
3148608;"Peçanha";MG;-18.5480;-42.5599
2203354;"Dirceu Arcoverde";PI;-9.3413;-42.4370
3516309;"Francisco Morato";SP;-23.2820;-46.7457
2919405;"Licínio de Almeida";BA;-14.6836;-42.5063
4321808;"Três de Maio";RS;-27.7783;-54.2350
2706604;"Paulo Jacinto";AL;-9.3707;-36.3728
1505304;"Oriximiná";PA;-1.7697;-55.8664
2605103;"Custódia";PE;-8.0898;-37.6422
3123809;"Engenheiro Navarro";MG;-17.2840;-43.9491
4305454;"Cidreira";RS;-30.1840;-50.2072
3549003;"São Francisco";SP;-20.3598;-50.6972
4305447;"Chuvisca";RS;-30.7575;-51.9783
4321667;"Três Cachoeiras";RS;-29.4550;-49.9199
4216206;"São Francisco do Sul";SC;-26.2434;-48.6386
3557303;"Estiva Gerbi";SP;-22.2746;-46.9525
3164803;"São Sebastião do Rio Preto";MG;-19.2921;-43.1756
5200050;"Abadia de Goiás";GO;-16.7583;-49.4378
4305439;"Chuí";RS;-33.6893;-53.4439
4109658;"Honório Serpa";PR;-26.1458;-52.3802
2310407;"Paramoti";CE;-4.1010;-39.2386
3508108;"Buritama";SP;-21.0681;-50.1446
4215554;"Santa Helena";SC;-26.9396;-53.6178
4313607;"Paim Filho";RS;-27.7102;-51.7590
2911501;"Gongogi";BA;-14.3242;-39.4657
3540200;"Pontal";SP;-21.0244;-48.0368
1713601;"Monte do Carmo";TO;-10.7636;-48.1102
2203453;"Dom Inocêncio";PI;-9.0011;-41.9735
1300904;"Canutama";AM;-6.5328;-64.3872
3115607;"Cedro do Abaeté";MG;-19.1454;-45.7158
3123908;"Entre Rios de Minas";MG;-20.6719;-44.0657
3303856;"Paty do Alferes";RJ;-22.4301;-43.4224
3532009;"Morungaba";SP;-22.8757;-46.7928
4313466;"Novo Xingu";RS;-27.7480;-53.0611
3549102;"São João da Boa Vista";SP;-21.9694;-46.7991
4126108;"São Tomé";PR;-23.5350;-52.5889
2613107;"São Caitano";PE;-8.3273;-36.1373
4109757;"Ibema";PR;-25.1169;-53.0162
3156601;"Rubim";MG;-16.3752;-40.5406
2211605;"Vila Nova do Piauí";PI;-7.1421;-40.9397
2310258;"Paraipaba";CE;-3.4366;-39.1471
4321634;"Três Arroios";RS;-27.5008;-52.1518
2106003;"Lima Campos";MA;-4.5180;-44.4647
2203420;"Domingos Mourão";PI;-4.2530;-41.2707
4321626;"Travesseiro";RS;-29.2973;-52.0561
2514206;"São José da Lagoa Tapada";PB;-6.9405;-38.1646
3115706;"Central de Minas";MG;-18.7614;-41.3065
3540903;"Pradópolis";SP;-21.3574;-48.0667
4313441;"Novo Tiradentes";RS;-27.5630;-53.1826
3140605;"Materlândia";MG;-18.4740;-43.0590
4117909;"Palotina";PR;-24.2848;-53.8405
4215505;"Santa Cecília";SC;-26.9622;-50.4249
3148400;"Paulistas";MG;-18.4285;-42.8689
2604908;"Cumaru";PE;-8.0099;-35.6974
5004304;"Iguatemi";MS;-23.6843;-54.5627
2203404;"Dom Expedito Lopes";PI;-6.9591;-41.6455
2302057;"Barroquinha";CE;-3.0198;-41.1353
3523800;"Itobi";SP;-21.7315;-46.9746
1505106;"Óbidos";PA;-1.9166;-55.5158
5101209;"Araguainha";MT;-16.8598;-53.0335
2106359;"Marajá do Sena";MA;-4.6219;-45.4560
4313425;"Novo Machado";RS;-27.5781;-54.5003
2506004;"Esperança";PB;-7.0179;-35.8584
3123858;"Entre Folhas";MG;-19.6262;-42.2325
2706901;"Pilar";AL;-9.6073;-35.9548
2911303;"Gentio do Ouro";BA;-11.4282;-42.5050
2203255;"Curralinhos";PI;-5.6190;-42.8286
1300201;"Atalaia do Norte";AM;-4.3649;-70.1911
3515608;"Fernando Prestes";SP;-21.2648;-48.6862
3540259;"Pontalinda";SP;-20.4408;-50.5237
3132404;"Itajubá";MG;-22.4259;-45.4528
4109708;"Ibaiti";PR;-23.8450;-50.1887
4207304;"Imbituba";SC;-28.2414;-48.6644
3523909;"Itu";SP;-23.2698;-47.2870
4215604;"Santa Rosa de Lima";SC;-28.0395;-49.1259
4321709;"Três Coroas";RS;-29.5153;-50.7798
1505205;"Oeiras do Pará";PA;-2.0036;-49.8546
4125407;"São José da Boa Vista";PR;-23.9176;-49.6529
2707008;"Pindoba";AL;-9.4742;-36.2892
2903235;"Barro Alto";BA;-11.7612;-41.9086
3556602;"Vera Cruz";SP;-22.2193;-49.8196
2805000;"Pedra Mole";SE;-10.6170;-37.6870
2211407;"Várzea Grande";PI;-6.5459;-42.2487
3140555;"Mata Verde";MG;-15.6861;-40.7392
3124203;"Espera Feliz";MG;-20.6508;-41.9086
2106326;"Maracaçumé";MA;-2.0424;-45.9638
3515707;"Ferraz de Vasconcelos";SP;-23.5435;-46.3667
4117222;"Nova Santa Rosa";PR;-24.4678;-53.9512
3107604;"Bom Jesus da Penha";MG;-21.0171;-46.5228
4207403;"Imbuia";SC;-27.4920;-49.4232
2203230;"Currais";PI;-9.0157;-44.3996
2310308;"Parambu";CE;-6.2147;-40.6976
3532058;"Motuca";SP;-21.5129;-48.1501
4313508;"Osório";RS;-29.8891;-50.2730
2911402;"Glória";BA;-9.3416;-38.2533
3540101;"Pongaí";SP;-21.7342;-49.3574
2514008;"São João do Cariri";PB;-7.3919;-36.5324
4117214;"Nova Santa Bárbara";PR;-23.5917;-50.7622
4117206;"Nova Olímpia";PR;-23.4703;-53.0860
3548401;"Santópolis do Aguapeí";SP;-21.6381;-50.5008
4125506;"São José dos Pinhais";PR;-25.5339;-49.2074
5208608;"Goianésia";GO;-15.3266;-49.1166
2407708;"Montanhas";RN;-6.4865;-35.2868
5004106;"Guia Lopes da Laguna";MS;-21.4558;-56.1082
2302107;"Baturité";CE;-4.3289;-38.8826
4313490;"Novo Barreiro";RS;-27.9091;-53.1099
3116001;"Chalé";MG;-20.0438;-41.6893
2211506;"Vera Mendes";PI;-7.6038;-41.4834
2903201;"Barreiras";BA;-12.1467;-44.9945
2505808;"Duas Estradas";PB;-6.6861;-35.4181
3531902;"Morro Agudo";SP;-20.7329;-48.0584
2514107;"São João do Tigre";PB;-8.0806;-36.8484
4305306;"Chapada";RS;-28.0574;-53.0676
4109005;"Guapirama";PR;-23.5163;-50.0424
2106409;"Mata Roma";MA;-3.6258;-43.1100
4117305;"Ortigueira";PR;-24.2112;-50.9250
1504505;"Melgaço";PA;-1.8072;-50.7129
4321006;"Tapera";RS;-28.6334;-52.8735
2612471;"Santa Cruz da Baixa Verde";PE;-7.8212;-38.1521
4117297;"Novo Itacolomi";PR;-23.7634;-51.5081
4215406;"Salto Veloso";SC;-26.9053;-51.4075
2203305;"Demerval Lobão";PI;-5.3528;-42.6781
3515657;"Fernão";SP;-22.3594;-49.5187
3116100;"Chapada do Norte";MG;-17.0883;-42.5381
3303203;"Nilópolis";RJ;-22.8078;-43.4194
3523701;"Itirapuã";SP;-20.6403;-47.2190
2505907;"Emas";PB;-7.1058;-37.7152
1721109;"Tocantínia";TO;-9.5679;-48.3765
3148806;"Pedra do Anta";MG;-20.5977;-42.7141
4125456;"São José das Palmeiras";PR;-24.8347;-54.0643
4312807;"Nova Araçá";RS;-28.6609;-51.7445
2612455;"Santa Cruz";PE;-8.2403;-40.3347
4109104;"Guaporema";PR;-23.3407;-52.7789
2706802;"Piaçabuçu";AL;-10.4070;-36.4362
2106375;"Maranhãozinho";MA;-2.2410;-45.8589
5101605;"Barão de Melgaço";MT;-16.1949;-55.9679
1300102;"Anori";AM;-3.7486;-61.6600
4304630;"Capão da Canoa";RS;-29.7579;-50.0182
4117271;"Nova Tebas";PR;-24.4386;-51.9476
5200258;"Águas Lindas de Goiás";GO;-15.7355;-48.2831
3515509;"Fernandópolis";SP;-20.2825;-50.2488
3107406;"Bom Despacho";MG;-19.7373;-45.2521
4207205;"Imaruí";SC;-28.3438;-48.8147
2927507;"Santa Bárbara";BA;-11.9606;-38.9732
4304622;"Capão Bonito do Sul";RS;-28.1280;-51.3952
2911709;"Guanambi";BA;-14.2197;-42.7817
1704600;"Chapada de Areia";TO;-10.1423;-49.1788
2203271;"Curral Novo do Piauí";PI;-7.8333;-40.9018
4125308;"São Jorge do Ivaí";PR;-23.4333;-52.2927
3507456;"Borebi";SP;-22.5698;-48.9722
3204807;"São José do Calçado";ES;-21.0256;-41.6536
1504455;"Medicilândia";PA;-3.4465;-52.8895
4117255;"Nova Prata do Iguaçu";PR;-25.6331;-53.3502
1300086;"Anamã";AM;-3.5770;-61.4055
4304614;"Canudos do Vale";RS;-29.3230;-52.2362
2804904;"Pacatuba";SE;-10.4505;-36.6470
2310605;"Penaforte";CE;-7.8275;-39.0800
4100905;"Amaporã";PR;-23.0976;-52.7869
4304606;"Canoas";RS;-29.9218;-51.1800
3107505;"Bom Jardim de Minas";MG;-21.9502;-44.1879
5208400;"Goianápolis";GO;-16.5060;-49.0214
2407500;"Maxaranguape";RN;-5.5191;-35.2580
1720937;"Taipas do Tocantins";TO;-12.1908;-46.9932
2903508;"Belo Campo";BA;-15.0391;-41.2587
3148756;"Pedra Bonita";MG;-20.5236;-42.3278
2911808;"Guaratinga";BA;-16.5857;-39.7798
4117107;"Nova Londrina";PR;-22.7623;-52.9902
2919306;"Lençóis";BA;-12.5637;-41.3920
1300060;"Amaturá";AM;-3.3618;-68.2000
5003504;"Douradina";MS;-22.0412;-54.6107
2310704;"Pentecoste";CE;-3.7898;-39.2762
5200209;"Água Limpa";GO;-18.0780;-48.7640
2106201;"Luís Domingues";MA;-1.3267;-45.8969
3204906;"São Mateus";ES;-18.7145;-39.8554
2514404;"São José de Espinharas";PB;-6.8473;-37.3263
3115904;"Chácara";MG;-21.6717;-43.2208
5208509;"Goiandira";GO;-18.1383;-48.0880
4304705;"Carazinho";RS;-28.2856;-52.7872
4215455;"Sangão";SC;-28.6385;-49.1287
2407609;"Messias Targino";RN;-6.0784;-37.5140
5003488;"Dois Irmãos do Buriti";MS;-20.6913;-55.2865
3303005;"Miracema";RJ;-21.4150;-42.1955
4304697;"Capitão";RS;-29.2714;-51.9872
2903607;"Biritinga";BA;-11.6213;-38.8052
3507407;"Borborema";SP;-21.6212;-49.0744
1720903;"Taguatinga";TO;-12.4043;-46.4377
4108908;"Guairaçá";PR;-22.9331;-52.6860
5101407;"Aripuanã";MT;-10.1749;-59.4540
3165206;"São Tomé das Letras";MG;-21.7224;-44.9855
4304689;"Capela de Santana";RS;-29.6862;-51.3205
3556453;"Vargem Grande Paulista";SP;-23.6038;-47.0267
2203602;"Eliseu Martins";PI;-8.0983;-43.6642
2302503;"Brejo Santo";CE;-7.4915;-38.9853
2926806;"Rio do Antônio";BA;-14.4122;-42.0767
5200308;"Alexânia";GO;-16.0851;-48.5041
2612505;"Santa Cruz do Capibaribe";PE;-7.9594;-36.2004
5216007;"Panamá";GO;-18.1765;-49.3537
2106300;"Magalhães de Almeida";MA;-3.3995;-42.2047
2506202;"Frei Martinho";PB;-6.4035;-36.4548
4304671;"Capivari do Sul";RS;-30.1459;-50.5130
3140530;"Martins Soares";MG;-20.2570;-41.8776
1300144;"Apuí";AM;-7.2034;-59.8844
3303104;"Natividade";RJ;-21.0442;-41.9731
4100707;"Alto Piquiri";PR;-24.0252;-53.4413
4304663;"Capão do Leão";RS;-31.7642;-52.4998
3157005;"Salinas";MG;-16.1704;-42.2903
4125357;"São Jorge do Patrocínio";PR;-23.7642;-53.8806
4312708;"Nonoai";RS;-27.3633;-52.7735
3507506;"Botucatu";SP;-22.8852;-48.4442
1721000;"Palmas";TO;-10.1845;-48.3337
4215802;"São Bento do Sul";SC;-26.2482;-49.3810
2918605;"Jussiape";BA;-13.5132;-41.5918
2805208;"Pinhão";SE;-10.5683;-37.7237
2203701;"Esperantina";PI;-3.8979;-42.2360
4304655;"Capão do Cipó";RS;-28.9324;-54.5555
2604304;"Cedro";PE;-7.7211;-39.2370
2926905;"Rio do Pires";BA;-13.1217;-42.2885
3140506;"Martinho Campos";MG;-19.3311;-45.2366
2506301;"Guarabira";PB;-6.8531;-35.4892
5207808;"Firminópolis";GO;-16.5746;-50.3007
4320859;"Tabaí";RS;-29.6853;-51.7167
2911600;"Governador Mangabeira";BA;-12.6023;-39.0431
3204708;"São Gabriel da Palha";ES;-19.0204;-40.5326
4304507;"Canguçu";RS;-31.3976;-52.6773
3515905;"Floreal";SP;-20.6771;-50.1457
3107802;"Bom Jesus do Galho";MG;-19.8284;-42.3168
2604155;"Casinhas";PE;-7.7421;-35.7251
4207601;"Ipira";SC;-27.4049;-51.7751
1720978;"Talismã";TO;-12.7980;-49.0923
2310506;"Pedra Branca";CE;-5.4540;-39.7164
4100806;"Alvorada do Sul";PR;-22.7812;-51.2313
1712801;"Maurilândia do Tocantins";TO;-5.9526;-47.5089
2918704;"Lafaiete Coutinho";BA;-13.6564;-40.2136
2805307;"Pirambu";SE;-10.7407;-36.8589
3132305;"Itaipé";MG;-17.4031;-41.6701
4312674;"Nicolau Vergueiro";RS;-28.5359;-52.4614
2514453;"São José dos Ramos";PB;-7.2491;-35.3803
3165008;"São Tiago";MG;-20.9116;-44.5085
2903409;"Belmonte";BA;-15.8606;-38.8816
2211704;"Wall Ferraz";PI;-7.2340;-41.9119
2612307;"Saloá";PE;-8.9759;-36.6882
4215752;"São Bernardino";SC;-26.4728;-52.9667
2407906;"Monte das Gameleiras";RN;-6.4396;-35.7842
3556503;"Várzea Paulista";SP;-23.2112;-46.8322
4108957;"Guamiranga";PR;-25.1897;-50.8085
4207577;"Iomerê";SC;-27.0054;-51.2416
2302305;"Bela Cruz";CE;-3.0552;-40.1671
3107901;"Bom Repouso";MG;-22.4711;-46.1470
4312658;"Não-Me-Toque";RS;-28.4627;-52.8174
2514305;"São José de Caiana";PB;-7.2515;-38.3005
4117503;"Paiçandu";PR;-23.4593;-52.0516
3124104;"Esmeraldas";MG;-19.7613;-44.3143
2506251;"Gado Bravo";PB;-7.5824;-35.7915
3156809;"Sabinópolis";MG;-18.6658;-43.0840
3165107;"São Tomás de Aquino";MG;-20.7845;-47.0985
5100805;"Apiacás";MT;-9.5634;-57.3937
3507308;"Boracéia";SP;-22.1950;-48.7792
4207684;"Ipuaçu";SC;-26.6348;-52.4566
2203503;"Elesbão Veloso";PI;-6.2060;-42.1351
3540507;"Porangaba";SP;-23.1759;-48.1258
3139805;"Mar de Espanha";MG;-21.8672;-43.0100
2926707;"Rio de Contas";BA;-13.5782;-41.8110
2408003;"Mossoró";RN;-5.1922;-37.3450
1721307;"Tupiratins";TO;-8.3993;-48.1301
2302404;"Boa Viagem";CE;-5.1260;-39.7305
3303401;"Nova Friburgo";RJ;-22.2880;-42.5318
2604106;"Caruaru";PE;-8.2847;-35.9713
2506103;"Fagundes";PB;-7.3584;-35.7834
3548302;"Santo Expedito";SP;-21.8504;-51.3929
4312757;"Nova Alvorada";RS;-28.6774;-52.1661
2612406;"Sanharó";PE;-8.3615;-36.5633
5108956;"Nova Monte Verde";MT;-9.9797;-57.4666
1504422;"Marituba";PA;-1.3646;-48.3368
2911659;"Guajeru";BA;-14.5470;-41.9367
4109302;"Guaraniaçu";PR;-25.0999;-52.8677
5215900;"Palminópolis";GO;-16.7959;-50.1651
3156908;"Sacramento";MG;-19.8628;-47.4398
3131604;"Iraí de Minas";MG;-18.9829;-47.4615
3139904;"Maria da Fé";MG;-22.3080;-45.3737
3532306;"Natividade da Serra";SP;-23.3792;-45.4466
4320909;"Tapejara";RS;-28.0671;-52.0110
2918506;"Jussara";BA;-11.0480;-41.9700
2805109;"Pedrinhas";SE;-11.1929;-37.6760
1504406;"Marapanim";PA;-0.7163;-47.6993
2604205;"Catende";PE;-8.6702;-35.7203
4207650;"Iporã do Oeste";SC;-26.9894;-53.5353
2706208;"Palestina";AL;-9.6716;-37.3295
4117453;"Ouro Verde do Oeste";PR;-24.7760;-53.8999
4101101;"Andirá";PR;-23.0514;-50.2337
4125753;"São Pedro do Iguaçu";PR;-24.9320;-53.8631
3148707;"Pedra Azul";MG;-16.0060;-41.2795
2105658;"Junco do Maranhão";MA;-1.8787;-46.0727
3107703;"Bom Jesus do Amparo";MG;-19.7049;-43.4755
4215679;"Santa Terezinha";SC;-26.7792;-50.0065
3123403;"Doresópolis";MG;-20.2884;-45.9032
3532157;"Nantes";SP;-22.6189;-51.2380
3131703;"Itabira";MG;-19.6251;-43.2210
3164407;"São Sebastião da Bela Vista";MG;-22.1589;-45.7544
3524105;"Ituverava";SP;-20.3396;-47.7820
5003454;"Deodápolis";MS;-22.2752;-54.1643
1713205;"Miracema do Tocantins";TO;-9.5744;-48.3946
1300508;"Barreirinha";AM;-2.7927;-57.0709
4313086;"Nova Pádua";RS;-29.0301;-51.3045
1504752;"Mojuí dos Campos";PA;-2.6821;-54.6418
2407807;"Monte Alegre";RN;-6.0675;-35.3324
3205101;"Viana";ES;-20.3894;-40.4949
3540309;"Pontes Gestal";SP;-20.1845;-49.7018
4215653;"Santa Rosa do Sul";SC;-29.1355;-49.7203
3123502;"Douradoquara";MG;-18.4328;-47.6090
3156205;"Rochedo de Minas";MG;-21.6297;-43.0196
3556909;"Vista Alegre do Alto";SP;-21.1716;-48.6287
4313060;"Nova Hartz";RS;-29.5861;-50.9051
4125704;"São Miguel do Iguaçu";PR;-25.3445;-54.2386
2612703;"Santa Maria do Cambucá";PE;-7.8334;-35.8808
2105609;"Joselândia";MA;-4.9833;-44.6986
2105476;"Jenipapo dos Vieiras";MA;-5.3693;-45.6375
3532108;"Murutinga do Sul";SP;-20.9935;-51.2780
3540408;"Populina";SP;-19.9431;-50.5390
3139706;"Maravilhas";MG;-19.5127;-44.6769
3205069;"Venda Nova do Imigrante";ES;-20.3298;-41.1317
2918555;"Jussari";BA;-15.1917;-39.4952
3115300;"Cataguases";MG;-21.3893;-42.6972
1721208;"Tocantinópolis";TO;-6.3291;-47.4216
3303302;"Niterói";RJ;-22.8929;-43.1183
3148004;"Patos de Minas";MG;-18.6044;-46.5096
4125555;"São Manoel do Paraná";PR;-23.3955;-52.6445
3548708;"São Bernardo do Campo";SP;-23.6958;-46.5518
3507704;"Braúna";SP;-21.5013;-50.3164
4313037;"Nova Esperança do Sul";RS;-29.4098;-54.8312
5108857;"Nova Marilândia";MT;-14.3643;-56.9690
2706000;"Olivença";AL;-9.5111;-37.1945
3164472;"São Sebastião do Anta";MG;-19.4980;-41.9836
2927101;"Rodelas";BA;-8.8485;-38.7682
4304853;"Carlos Gomes";RS;-27.7159;-51.9146
3205176;"Vila Valério";ES;-19.0014;-40.3905
3532207;"Narandiba";SP;-22.4073;-51.5251
2604502;"Chã Grande";PE;-8.2391;-35.4620
4101150;"Ângulo";PR;-23.1968;-51.9126
4321329;"Taquaruçu do Sul";RS;-27.3998;-53.4696
3131505;"Ipuiúna";MG;-22.0988;-46.1900
2105450;"Jatobá";MA;-5.8186;-44.2303
2513653;"Joca Claudino";PB;-6.4849;-38.4775
2612802;"Santa Terezinha";PE;-7.3784;-37.4795
5216304;"Paranaiguara";GO;-18.9113;-50.6571
5003751;"Eldorado";MS;-23.7862;-54.2873
2202851;"Coronel José Dias";PI;-8.8262;-42.4802
2706109;"Ouro Branco";AL;-9.1621;-37.3589
2105427;"Itinga do Maranhão";MA;-4.4508;-47.5280
1300300;"Autazes";AM;-3.5822;-59.1300
4321303;"Taquari";RS;-29.8004;-51.8649
2918902;"Lajedão";BA;-17.6124;-40.3456
4304952;"Caseiros";RS;-28.2736;-51.6903
3123304;"Dores do Turvo";MG;-20.9750;-43.1884
1504802;"Monte Alegre";PA;-2.0051;-54.0677
2604601;"Condado";PE;-7.5874;-35.1043
4215703;"Santo Amaro da Imperatriz";SC;-27.6889;-48.7783
3205150;"Vila Pavão";ES;-18.6204;-40.6057
3524006;"Itupeva";SP;-23.1534;-47.0582
3164431;"São Sebastião da Vargem Alegre";MG;-21.0729;-42.6364
4215695;"Santiago do Sul";SC;-26.6332;-52.6759
3539707;"Platina";SP;-22.6332;-50.2055
2911006;"Floresta Azul";BA;-14.8597;-39.6548
5108808;"Nova Guarita";MT;-10.3095;-55.4036
1300409;"Barcelos";AM;-0.9692;-62.9264
3556701;"Vinhedo";SP;-23.0305;-46.9746
4215687;"Santa Terezinha do Progresso";SC;-26.6198;-53.1998
2309904;"Pacujá";CE;-3.9796;-40.6966
2804458;"Nossa Senhora Aparecida";SE;-10.3969;-37.4540
4313102;"Nova Palma";RS;-29.4707;-53.4662
3115102;"Cássia";MG;-20.5840;-46.9218
3515806;"Flora Rica";SP;-21.6750;-51.3803
2902807;"Barra da Estiva";BA;-13.6272;-41.3280
4207502;"Indaial";SC;-26.8942;-49.2332
1721257;"Tupirama";TO;-8.9755;-48.1909
4312955;"Nova Boa Vista";RS;-27.9919;-52.9803
3548500;"Santos";SP;-23.9336;-46.3281
3531506;"Monte Azul Paulista";SP;-20.9076;-48.6413
5108907;"Nova Maringá";MT;-13.0353;-57.0914
4125605;"São Mateus do Sul";PR;-25.8732;-50.3855
3507753;"Brejo Alegre";SP;-21.1645;-50.1859
2612604;"Santa Maria da Boa Vista";PE;-8.8051;-39.8269
3556800;"Viradouro";SP;-20.8728;-48.2960
2301703;"Aurora";CE;-6.9430;-38.9684
2211100;"União";PI;-4.5855;-42.8652
4304903;"Casca";RS;-28.5647;-51.9769
2105500;"João Lisboa";MA;-5.4489;-47.4010
2513703;"Santa Rita";PB;-7.1205;-34.9764
3147907;"Passos";MG;-20.7193;-46.6105
3115201;"Conceição da Barra de Minas";MG;-21.1286;-44.4726
2902658;"Banzaê";BA;-10.5805;-38.6130
3548609;"São Bento do Sapucaí";SP;-22.6896;-45.7309
2706422;"Pariconha";AL;-9.2535;-38.0055
3204955;"São Roque do Canaã";ES;-19.7380;-40.6592
3140100;"Marilac";MG;-18.5068;-42.0819
3523305;"Itariri";SP;-24.2910;-47.1743
1504604;"Mocajuba";PA;-2.5819;-49.5102
4117404;"Ourizona";PR;-23.4047;-52.1967
4215000;"Rio Negrinho";SC;-26.2517;-49.5185
3515129;"Emilianópolis";SP;-21.8329;-51.4829
2604403;"Chã de Alegria";PE;-7.9995;-35.2121
4101051;"Anahy";PR;-24.6507;-53.1335
5003801;"Fátima do Sul";MS;-22.3879;-54.5167
4321105;"Tapes";RS;-30.6720;-51.3949
2202901;"Corrente";PI;-10.4354;-45.1786
2706406;"Pão de Açúcar";AL;-9.7492;-37.4351
2505501;"Vista Serrana";PB;-6.7395;-37.5677
2210938;"Sussuapara";PI;-7.0087;-41.3849
4215109;"Rodeio";SC;-26.9240;-49.3687
3515103;"Embu-Guaçu";SP;-23.8274;-46.8145
2910800;"Feira de Santana";BA;-12.2556;-38.9652
2202752;"Colônia do Gurguéia";PI;-8.1814;-43.7939
4109203;"Guaraci";PR;-22.9741;-51.6491
3131901;"Itabirito";MG;-20.2550;-43.7999
4206801;"Ibicaré";SC;-27.0940;-51.3678
1504703;"Moju";PA;-1.8844;-48.7679
2309706;"Pacatuba";CE;-3.9848;-38.6206
4312906;"Nova Bassano";RS;-28.7410;-51.7011
4321204;"Taquara";RS;-29.6461;-50.7811
2612554;"Santa Filomena";PE;-8.1610;-40.6139
2804508;"Nossa Senhora da Glória";SE;-10.2193;-37.4200
2114007;"Zé Doca";MA;-3.2703;-45.6523
4124905;"São João do Caiuá";PR;-22.8540;-52.3396
2202737;"Coivaras";PI;-5.0903;-42.2053
2902609;"Baixa Grande";BA;-11.9602;-40.1678
2910909;"Firmino Alves";BA;-14.9868;-39.9246
3107109;"Boa Esperança";MG;-21.0926;-45.5629
4304713;"Caraá";RS;-29.7841;-50.4288
2210904;"Socorro do Piauí";PI;-7.8642;-42.5053
3205036;"Vargem Alta";ES;-20.6733;-41.0084
4313011;"Nova Candelária";RS;-27.6087;-54.1068
2202729;"Cocal dos Alves";PI;-3.6020;-41.4432
3123700;"Engenheiro Caldas";MG;-19.1989;-42.0470
4215075;"Riqueza";SC;-27.0684;-53.3232
